entity_id,state,last_changed
sensor.shellyem3_244cab435bf4_channel_b_power,207.56130768501387,2024-11-30T23:00:00.000Z
sensor.shellyem3_244cab435bf4_channel_b_power,143.64683180451388,2024-12-01T00:00:00.000Z
sensor.shellyem3_244cab435bf4_channel_b_power,128.83241676410555,2024-12-01T01:00:00.000Z
sensor.shellyem3_244cab435bf4_channel_b_power,128.32290826981668,2024-12-01T02:00:00.000Z
sensor.shellyem3_244cab435bf4_channel_b_power,128.4338809741,2024-12-01T03:00:00.000Z
sensor.shellyem3_244cab435bf4_channel_b_power,128.6749764350722,2024-12-01T04:00:00.000Z
sensor.shellyem3_244cab435bf4_channel_b_power,128.5030779617525,2024-12-01T05:00:00.000Z
sensor.shellyem3_244cab435bf4_channel_b_power,127.04946887683055,2024-12-01T06:00:00.000Z
sensor.shellyem3_244cab435bf4_channel_b_power,105.53122002697778,2024-12-01T07:00:00.000Z
sensor.shellyem3_244cab435bf4_channel_b_power,-154.44099370541943,2024-12-01T08:00:00.000Z
sensor.shellyem3_244cab435bf4_channel_b_power,187.59239752274166,2024-12-01T09:00:00.000Z
sensor.shellyem3_244cab435bf4_channel_b_power,68.82178306517928,2024-12-01T10:00:00.000Z
sensor.shellyem3_244cab435bf4_channel_b_power,141.0826376605889,2024-12-01T11:00:00.000Z
sensor.shellyem3_244cab435bf4_channel_b_power,212.95901160703332,2024-12-01T12:00:00.000Z
sensor.shellyem3_244cab435bf4_channel_b_power,297.3107353664389,2024-12-01T13:00:00.000Z
sensor.shellyem3_244cab435bf4_channel_b_power,235.6086248913889,2024-12-01T14:00:00.000Z
sensor.shellyem3_244cab435bf4_channel_b_power,451.4032620076944,2024-12-01T15:00:00.000Z
sensor.shellyem3_244cab435bf4_channel_b_power,872.632695340625,2024-12-01T16:00:00.000Z
sensor.shellyem3_244cab435bf4_channel_b_power,583.4991499647083,2024-12-01T17:00:00.000Z
sensor.shellyem3_244cab435bf4_channel_b_power,257.8410157402389,2024-12-01T18:00:00.000Z
sensor.shellyem3_244cab435bf4_channel_b_power,313.9009165242,2024-12-01T19:00:00.000Z
sensor.shellyem3_244cab435bf4_channel_b_power,310.78380350578885,2024-12-01T20:00:00.000Z
sensor.shellyem3_244cab435bf4_channel_b_power,298.49717112678053,2024-12-01T21:00:00.000Z
sensor.shellyem3_244cab435bf4_channel_b_power,157.84093266482498,2024-12-01T22:00:00.000Z
sensor.shellyem3_244cab435bf4_channel_b_power,126.40913439152222,2024-12-01T23:00:00.000Z
sensor.shellyem3_244cab435bf4_channel_b_power,128.92143328374445,2024-12-02T00:00:00.000Z
sensor.shellyem3_244cab435bf4_channel_b_power,128.25211855003056,2024-12-02T01:00:00.000Z
sensor.shellyem3_244cab435bf4_channel_b_power,128.23086778886113,2024-12-02T02:00:00.000Z
sensor.shellyem3_244cab435bf4_channel_b_power,126.968849384975,2024-12-02T03:00:00.000Z
sensor.shellyem3_244cab435bf4_channel_b_power,127.9498314696361,2024-12-02T04:00:00.000Z
sensor.shellyem3_244cab435bf4_channel_b_power,128.19260555195834,2024-12-02T05:00:00.000Z
sensor.shellyem3_244cab435bf4_channel_b_power,177.97260994292222,2024-12-02T06:00:00.000Z
sensor.shellyem3_244cab435bf4_channel_b_power,90.64669731859443,2024-12-02T07:00:00.000Z
sensor.shellyem3_244cab435bf4_channel_b_power,-134.941519667325,2024-12-02T08:00:00.000Z
sensor.shellyem3_244cab435bf4_channel_b_power,-543.4004080588278,2024-12-02T09:00:00.000Z
sensor.shellyem3_244cab435bf4_channel_b_power,-495.63762998363336,2024-12-02T10:00:00.000Z
