entity_id,state,last_changed
sensor.shellyem3_244cab435bf4_channel_b_power,125.73,2025-01-12T23:00:00.000Z
sensor.shellyem3_244cab435bf4_channel_b_power,125.84,2025-01-12T23:00:13.034Z
sensor.shellyem3_244cab435bf4_channel_b_power,126.11,2025-01-12T23:00:46.108Z
sensor.shellyem3_244cab435bf4_channel_b_power,131.48,2025-01-12T23:01:19.011Z
sensor.shellyem3_244cab435bf4_channel_b_power,137.91,2025-01-12T23:01:52.012Z
sensor.shellyem3_244cab435bf4_channel_b_power,127.89,2025-01-12T23:02:25.064Z
sensor.shellyem3_244cab435bf4_channel_b_power,143.14,2025-01-12T23:02:58.099Z
sensor.shellyem3_244cab435bf4_channel_b_power,139.97,2025-01-12T23:03:31.069Z
sensor.shellyem3_244cab435bf4_channel_b_power,140.14,2025-01-12T23:04:04.123Z
sensor.shellyem3_244cab435bf4_channel_b_power,127.56,2025-01-12T23:04:37.074Z
sensor.shellyem3_244cab435bf4_channel_b_power,134.39,2025-01-12T23:05:10.026Z
sensor.shellyem3_244cab435bf4_channel_b_power,129.32,2025-01-12T23:05:43.080Z
sensor.shellyem3_244cab435bf4_channel_b_power,138.76,2025-01-12T23:06:16.013Z
sensor.shellyem3_244cab435bf4_channel_b_power,125.58,2025-01-12T23:06:49.085Z
sensor.shellyem3_244cab435bf4_channel_b_power,127.4,2025-01-12T23:07:22.037Z
sensor.shellyem3_244cab435bf4_channel_b_power,132.31,2025-01-12T23:07:55.091Z
sensor.shellyem3_244cab435bf4_channel_b_power,128.3,2025-01-12T23:08:28.043Z
sensor.shellyem3_244cab435bf4_channel_b_power,127.02,2025-01-12T23:09:01.107Z
sensor.shellyem3_244cab435bf4_channel_b_power,133.93,2025-01-12T23:09:34.058Z
sensor.shellyem3_244cab435bf4_channel_b_power,130.45,2025-01-12T23:10:07.114Z
sensor.shellyem3_244cab435bf4_channel_b_power,130.34,2025-01-12T23:10:40.064Z
sensor.shellyem3_244cab435bf4_channel_b_power,129.08,2025-01-12T23:11:13.117Z
sensor.shellyem3_244cab435bf4_channel_b_power,134.14,2025-01-12T23:11:46.070Z
sensor.shellyem3_244cab435bf4_channel_b_power,127.3,2025-01-12T23:12:19.123Z
sensor.shellyem3_244cab435bf4_channel_b_power,130.59,2025-01-12T23:12:52.011Z
sensor.shellyem3_244cab435bf4_channel_b_power,126.19,2025-01-12T23:13:25.026Z
sensor.shellyem3_244cab435bf4_channel_b_power,133.73,2025-01-12T23:13:58.080Z
sensor.shellyem3_244cab435bf4_channel_b_power,134.79,2025-01-12T23:14:31.032Z
sensor.shellyem3_244cab435bf4_channel_b_power,129.66,2025-01-12T23:15:04.085Z
sensor.shellyem3_244cab435bf4_channel_b_power,124.7,2025-01-12T23:15:37.032Z
sensor.shellyem3_244cab435bf4_channel_b_power,124.59,2025-01-12T23:16:10.092Z
sensor.shellyem3_244cab435bf4_channel_b_power,124.88,2025-01-12T23:16:43.010Z
sensor.shellyem3_244cab435bf4_channel_b_power,127.83,2025-01-12T23:17:16.098Z
sensor.shellyem3_244cab435bf4_channel_b_power,134.36,2025-01-12T23:17:49.047Z
sensor.shellyem3_244cab435bf4_channel_b_power,128.13,2025-01-12T23:18:22.101Z
sensor.shellyem3_244cab435bf4_channel_b_power,127.24,2025-01-12T23:18:55.053Z
sensor.shellyem3_244cab435bf4_channel_b_power,128.77,2025-01-12T23:19:28.107Z
sensor.shellyem3_244cab435bf4_channel_b_power,125.55,2025-01-12T23:20:01.058Z
sensor.shellyem3_244cab435bf4_channel_b_power,125.28,2025-01-12T23:20:34.112Z
sensor.shellyem3_244cab435bf4_channel_b_power,124.84,2025-01-12T23:21:07.034Z
sensor.shellyem3_244cab435bf4_channel_b_power,124.76,2025-01-12T23:21:40.118Z
sensor.shellyem3_244cab435bf4_channel_b_power,140.06,2025-01-12T23:22:13.011Z
sensor.shellyem3_244cab435bf4_channel_b_power,125.86,2025-01-12T23:22:46.023Z
sensor.shellyem3_244cab435bf4_channel_b_power,125.72,2025-01-12T23:23:19.010Z
sensor.shellyem3_244cab435bf4_channel_b_power,135.65,2025-01-12T23:23:52.129Z
sensor.shellyem3_244cab435bf4_channel_b_power,124.02,2025-01-12T23:24:25.080Z
sensor.shellyem3_244cab435bf4_channel_b_power,126.25,2025-01-12T23:24:58.032Z
