entity_id,state,last_changed
sensor.shellyem3_244cab435bf4_channel_a_power,125.47,2025-01-12T23:00:00.000Z
sensor.shellyem3_244cab435bf4_channel_a_power,130.39,2025-01-12T23:00:13.033Z
sensor.shellyem3_244cab435bf4_channel_a_power,130.85,2025-01-12T23:00:46.107Z
sensor.shellyem3_244cab435bf4_channel_a_power,130.57,2025-01-12T23:01:19.010Z
sensor.shellyem3_244cab435bf4_channel_a_power,129.11,2025-01-12T23:01:52.011Z
sensor.shellyem3_244cab435bf4_channel_a_power,130.27,2025-01-12T23:02:25.063Z
sensor.shellyem3_244cab435bf4_channel_a_power,130.23,2025-01-12T23:02:58.098Z
sensor.shellyem3_244cab435bf4_channel_a_power,130.63,2025-01-12T23:03:31.068Z
sensor.shellyem3_244cab435bf4_channel_a_power,130.94,2025-01-12T23:04:04.122Z
sensor.shellyem3_244cab435bf4_channel_a_power,129.25,2025-01-12T23:04:37.074Z
sensor.shellyem3_244cab435bf4_channel_a_power,129.62,2025-01-12T23:05:10.025Z
sensor.shellyem3_244cab435bf4_channel_a_power,131.43,2025-01-12T23:05:43.079Z
sensor.shellyem3_244cab435bf4_channel_a_power,130.64,2025-01-12T23:06:16.012Z
sensor.shellyem3_244cab435bf4_channel_a_power,130.78,2025-01-12T23:06:49.084Z
sensor.shellyem3_244cab435bf4_channel_a_power,131.03,2025-01-12T23:07:22.036Z
sensor.shellyem3_244cab435bf4_channel_a_power,130.38,2025-01-12T23:07:55.090Z
sensor.shellyem3_244cab435bf4_channel_a_power,131.09,2025-01-12T23:08:28.042Z
sensor.shellyem3_244cab435bf4_channel_a_power,129.05,2025-01-12T23:09:01.106Z
sensor.shellyem3_244cab435bf4_channel_a_power,130.85,2025-01-12T23:09:34.057Z
sensor.shellyem3_244cab435bf4_channel_a_power,131.19,2025-01-12T23:10:07.113Z
sensor.shellyem3_244cab435bf4_channel_a_power,129.96,2025-01-12T23:10:40.063Z
sensor.shellyem3_244cab435bf4_channel_a_power,120.1,2025-01-12T23:11:13.116Z
sensor.shellyem3_244cab435bf4_channel_a_power,130.85,2025-01-12T23:11:46.069Z
sensor.shellyem3_244cab435bf4_channel_a_power,130.52,2025-01-12T23:12:19.122Z
sensor.shellyem3_244cab435bf4_channel_a_power,129.76,2025-01-12T23:12:52.010Z
sensor.shellyem3_244cab435bf4_channel_a_power,212.51,2025-01-12T23:13:25.025Z
sensor.shellyem3_244cab435bf4_channel_a_power,212.4,2025-01-12T23:13:58.079Z
sensor.shellyem3_244cab435bf4_channel_a_power,221.09,2025-01-12T23:14:31.031Z
sensor.shellyem3_244cab435bf4_channel_a_power,220.47,2025-01-12T23:15:04.084Z
sensor.shellyem3_244cab435bf4_channel_a_power,217.49,2025-01-12T23:15:37.031Z
sensor.shellyem3_244cab435bf4_channel_a_power,214.66,2025-01-12T23:16:10.091Z
sensor.shellyem3_244cab435bf4_channel_a_power,213.15,2025-01-12T23:16:43.009Z
sensor.shellyem3_244cab435bf4_channel_a_power,214.28,2025-01-12T23:17:16.098Z
sensor.shellyem3_244cab435bf4_channel_a_power,211.54,2025-01-12T23:17:49.046Z
sensor.shellyem3_244cab435bf4_channel_a_power,211.91,2025-01-12T23:18:22.100Z
sensor.shellyem3_244cab435bf4_channel_a_power,209.93,2025-01-12T23:18:55.052Z
sensor.shellyem3_244cab435bf4_channel_a_power,210.88,2025-01-12T23:19:28.106Z
sensor.shellyem3_244cab435bf4_channel_a_power,210.44,2025-01-12T23:20:01.057Z
sensor.shellyem3_244cab435bf4_channel_a_power,210.61,2025-01-12T23:20:34.111Z
sensor.shellyem3_244cab435bf4_channel_a_power,209.36,2025-01-12T23:21:07.033Z
sensor.shellyem3_244cab435bf4_channel_a_power,209.08,2025-01-12T23:21:40.117Z
sensor.shellyem3_244cab435bf4_channel_a_power,207.38,2025-01-12T23:22:13.010Z
sensor.shellyem3_244cab435bf4_channel_a_power,199.45,2025-01-12T23:22:46.022Z
sensor.shellyem3_244cab435bf4_channel_a_power,210.05,2025-01-12T23:23:19.009Z
sensor.shellyem3_244cab435bf4_channel_a_power,207.08,2025-01-12T23:23:52.128Z
sensor.shellyem3_244cab435bf4_channel_a_power,207.27,2025-01-12T23:24:25.079Z
sensor.shellyem3_244cab435bf4_channel_a_power,207.3,2025-01-12T23:24:58.031Z
sensor.shellyem3_244cab435bf4_channel_a_power,207.59,2025-01-12T23:25:31.010Z
sensor.shellyem3_244cab435bf4_channel_a_power,207.15,2025-01-12T23:26:04.009Z
sensor.shellyem3_244cab435bf4_channel_a_power,207.08,2025-01-12T23:26:37.090Z
sensor.shellyem3_244cab435bf4_channel_a_power,205.03,2025-01-12T23:27:10.041Z
sensor.shellyem3_244cab435bf4_channel_a_power,206.71,2025-01-12T23:27:43.009Z
sensor.shellyem3_244cab435bf4_channel_a_power,207.36,2025-01-12T23:28:16.010Z
sensor.shellyem3_244cab435bf4_channel_a_power,206.88,2025-01-12T23:28:49.100Z
sensor.shellyem3_244cab435bf4_channel_a_power,205.56,2025-01-12T23:29:22.053Z
sensor.shellyem3_244cab435bf4_channel_a_power,206.39,2025-01-12T23:29:55.107Z
sensor.shellyem3_244cab435bf4_channel_a_power,206.33,2025-01-12T23:30:28.059Z
sensor.shellyem3_244cab435bf4_channel_a_power,204.67,2025-01-12T23:31:01.112Z
sensor.shellyem3_244cab435bf4_channel_a_power,204.69,2025-01-12T23:31:34.063Z
sensor.shellyem3_244cab435bf4_channel_a_power,205.09,2025-01-12T23:32:07.117Z
sensor.shellyem3_244cab435bf4_channel_a_power,203.99,2025-01-12T23:32:40.068Z
sensor.shellyem3_244cab435bf4_channel_a_power,205.18,2025-01-12T23:33:13.122Z
sensor.shellyem3_244cab435bf4_channel_a_power,205.78,2025-01-12T23:33:46.074Z
sensor.shellyem3_244cab435bf4_channel_a_power,195.11,2025-01-12T23:34:19.026Z
sensor.shellyem3_244cab435bf4_channel_a_power,205.68,2025-01-12T23:34:52.080Z
sensor.shellyem3_244cab435bf4_channel_a_power,204.31,2025-01-12T23:35:25.034Z
sensor.shellyem3_244cab435bf4_channel_a_power,205.33,2025-01-12T23:35:58.084Z
sensor.shellyem3_244cab435bf4_channel_a_power,203.39,2025-01-12T23:36:31.036Z
sensor.shellyem3_244cab435bf4_channel_a_power,130.64,2025-01-12T23:37:04.011Z
sensor.shellyem3_244cab435bf4_channel_a_power,130.05,2025-01-12T23:37:37.011Z
sensor.shellyem3_244cab435bf4_channel_a_power,129.64,2025-01-12T23:38:10.096Z
sensor.shellyem3_244cab435bf4_channel_a_power,130.35,2025-01-12T23:38:43.009Z
sensor.shellyem3_244cab435bf4_channel_a_power,131.18,2025-01-12T23:39:16.010Z
sensor.shellyem3_244cab435bf4_channel_a_power,193.49,2025-01-12T23:39:49.052Z
sensor.shellyem3_244cab435bf4_channel_a_power,131.16,2025-01-12T23:40:22.209Z
sensor.shellyem3_244cab435bf4_channel_a_power,130.92,2025-01-12T23:40:55.175Z
sensor.shellyem3_244cab435bf4_channel_a_power,130.26,2025-01-12T23:41:28.214Z
sensor.shellyem3_244cab435bf4_channel_a_power,129.63,2025-01-12T23:42:01.166Z
sensor.shellyem3_244cab435bf4_channel_a_power,130.57,2025-01-12T23:42:34.117Z
sensor.shellyem3_244cab435bf4_channel_a_power,130.17,2025-01-12T23:43:07.065Z
sensor.shellyem3_244cab435bf4_channel_a_power,131.51,2025-01-12T23:43:40.123Z
sensor.shellyem3_244cab435bf4_channel_a_power,130.15,2025-01-12T23:44:13.074Z
sensor.shellyem3_244cab435bf4_channel_a_power,130.06,2025-01-12T23:44:46.027Z
sensor.shellyem3_244cab435bf4_channel_a_power,129.67,2025-01-12T23:45:19.011Z
sensor.shellyem3_244cab435bf4_channel_a_power,129.9,2025-01-12T23:45:52.031Z
sensor.shellyem3_244cab435bf4_channel_a_power,130.32,2025-01-12T23:46:25.085Z
sensor.shellyem3_244cab435bf4_channel_a_power,130.37,2025-01-12T23:46:58.037Z
sensor.shellyem3_244cab435bf4_channel_a_power,130.26,2025-01-12T23:47:31.091Z
sensor.shellyem3_244cab435bf4_channel_a_power,129.35,2025-01-12T23:48:04.009Z
sensor.shellyem3_244cab435bf4_channel_a_power,130.65,2025-01-12T23:48:37.096Z
sensor.shellyem3_244cab435bf4_channel_a_power,132.44,2025-01-12T23:49:10.051Z
sensor.shellyem3_244cab435bf4_channel_a_power,132.48,2025-01-12T23:49:43.104Z
sensor.shellyem3_244cab435bf4_channel_a_power,130.96,2025-01-12T23:50:16.010Z
sensor.shellyem3_244cab435bf4_channel_a_power,131.83,2025-01-12T23:50:49.107Z
sensor.shellyem3_244cab435bf4_channel_a_power,122.37,2025-01-12T23:51:22.059Z
sensor.shellyem3_244cab435bf4_channel_a_power,133.07,2025-01-12T23:51:55.084Z
sensor.shellyem3_244cab435bf4_channel_a_power,132.44,2025-01-12T23:52:28.064Z
sensor.shellyem3_244cab435bf4_channel_a_power,132.6,2025-01-12T23:53:01.118Z
sensor.shellyem3_244cab435bf4_channel_a_power,131.86,2025-01-12T23:53:34.069Z
sensor.shellyem3_244cab435bf4_channel_a_power,131.95,2025-01-12T23:54:07.124Z
sensor.shellyem3_244cab435bf4_channel_a_power,133.3,2025-01-12T23:54:40.075Z
sensor.shellyem3_244cab435bf4_channel_a_power,131.93,2025-01-12T23:55:13.027Z
sensor.shellyem3_244cab435bf4_channel_a_power,132.2,2025-01-12T23:55:46.082Z
sensor.shellyem3_244cab435bf4_channel_a_power,132.1,2025-01-12T23:56:19.032Z
sensor.shellyem3_244cab435bf4_channel_a_power,256.79,2025-01-12T23:56:52.012Z
sensor.shellyem3_244cab435bf4_channel_a_power,213.57,2025-01-12T23:57:25.038Z
sensor.shellyem3_244cab435bf4_channel_a_power,219.75,2025-01-12T23:57:58.009Z
sensor.shellyem3_244cab435bf4_channel_a_power,218.38,2025-01-12T23:58:31.042Z
sensor.shellyem3_244cab435bf4_channel_a_power,215.51,2025-01-12T23:59:04.096Z
sensor.shellyem3_244cab435bf4_channel_a_power,211.89,2025-01-12T23:59:37.048Z
sensor.shellyem3_244cab435bf4_channel_a_power,211.39,2025-01-13T00:00:10.103Z
sensor.shellyem3_244cab435bf4_channel_a_power,211.67,2025-01-13T00:00:43.053Z
sensor.shellyem3_244cab435bf4_channel_a_power,unavailable,2025-01-13T00:01:25.991Z
sensor.shellyem3_244cab435bf4_channel_a_power,201.62,2025-01-13T00:01:59.088Z
sensor.shellyem3_244cab435bf4_channel_a_power,202.95,2025-01-13T00:02:32.077Z
sensor.shellyem3_244cab435bf4_channel_a_power,201.36,2025-01-13T00:03:05.082Z
sensor.shellyem3_244cab435bf4_channel_a_power,201.83,2025-01-13T00:03:38.198Z
sensor.shellyem3_244cab435bf4_channel_a_power,201.51,2025-01-13T00:04:11.099Z
sensor.shellyem3_244cab435bf4_channel_a_power,200.8,2025-01-13T00:04:44.108Z
sensor.shellyem3_244cab435bf4_channel_a_power,201.18,2025-01-13T00:05:17.122Z
sensor.shellyem3_244cab435bf4_channel_a_power,201.83,2025-01-13T00:05:50.158Z
sensor.shellyem3_244cab435bf4_channel_a_power,201.09,2025-01-13T00:06:23.212Z
sensor.shellyem3_244cab435bf4_channel_a_power,202.83,2025-01-13T00:06:56.163Z
sensor.shellyem3_244cab435bf4_channel_a_power,201.64,2025-01-13T00:07:29.218Z
sensor.shellyem3_244cab435bf4_channel_a_power,200.13,2025-01-13T00:08:02.169Z
sensor.shellyem3_244cab435bf4_channel_a_power,198.7,2025-01-13T00:08:35.222Z
sensor.shellyem3_244cab435bf4_channel_a_power,198.86,2025-01-13T00:09:08.180Z
sensor.shellyem3_244cab435bf4_channel_a_power,198.37,2025-01-13T00:09:41.030Z
sensor.shellyem3_244cab435bf4_channel_a_power,200.59,2025-01-13T00:10:14.186Z
sensor.shellyem3_244cab435bf4_channel_a_power,199.38,2025-01-13T00:10:47.035Z
sensor.shellyem3_244cab435bf4_channel_a_power,198.18,2025-01-13T00:11:20.200Z
sensor.shellyem3_244cab435bf4_channel_a_power,200.71,2025-01-13T00:11:53.040Z
sensor.shellyem3_244cab435bf4_channel_a_power,188.97,2025-01-13T00:12:26.206Z
sensor.shellyem3_244cab435bf4_channel_a_power,198.67,2025-01-13T00:12:59.045Z
sensor.shellyem3_244cab435bf4_channel_a_power,202.74,2025-01-13T00:13:32.008Z
sensor.shellyem3_244cab435bf4_channel_a_power,201.87,2025-01-13T00:14:05.009Z
